InvoiceID,CustomerID,CreditCard,SupervisorID,Quantity,Price,Freight,OrderDate
1007332,VV75,3261-3999-4232-9141,sup50,70,60.63,17.63,4/12/2018
1007333,RP53,1192-4735-2699-2261,sup02,57,62.41,12.4,3/13/2018
1007334,SW35,8381-3875-5441-6851,sup87,64,73.33,24.54,4/27/2018
1007335,FF53,1670-6441-0504-8737,sup38,63,65.74,10.73,4/2/2018
1007336,OG79,8852-3953-6096-4962,sup69,92,31.8,20.38,4/7/2018
1007337,AV87,2795-6676-6524-4550,sup35,43,82.07,10.17,4/28/2018
1007338,FB23,0099-1786-1248-0166,sup27,77,99.47,24.52,3/18/2018
1007339,SE14,8954-6507-5961-0334,sup93,24,94.77,29.64,4/20/2018
1007340,HB72,2615-5654-2034-1160,sup88,78,52.32,17.27,3/5/2018
1007341,KG92,1021-8628-4810-2402,sup25,5,60.44,26.21,3/3/2018
1007342,PA62,8755-9317-0180-3520,sup45,60,25.93,21.76,4/16/2018
1007343,QW29,3973-0197-9527-0694,sup78,73,56.85,11.03,3/20/2018
1007344,IZ88,3292-5400-0919-5030,sup18,58,69.19,22.05,3/27/2018
1007345,RX30,1035-2714-7772-8734,sup35,20,67.16,24.3,4/24/2018
1007346,KH46,4142-7356-8927-9288,sup63,48,62.82,25.08,4/2/2018
1007347,DQ61,2213-8219-0097-4027,sup13,71,45.76,25.61,4/16/2018
1007348,ZZ19,5561-5796-3354-5485,sup06,81,42.93,28.56,4/16/2018
1007349,SQ43,8020-6557-1070-4264,sup95,100,60.37,13.37,3/23/2018
1007350,DR46,9086-1986-3790-2931,sup14,47,20.46,15.7,3/7/2018
1007351,UU10,4865-3483-7507-9829,sup71,15,97.83,23.93,3/3/2018
1007352,ZZ07,1298-6388-1622-5173,sup57,76,21.07,12.71,4/16/2018
1007353,DO59,5754-7729-6579-7445,sup59,63,93.2,21.58,4/29/2018
1007354,ZT72,2088-4334-7704-1240,sup17,95,92.76,14.87,3/7/2018
1007355,SK80,1327-2310-5419-4904,sup07,46,74.48,23.73,4/18/2018
1007356,NT62,8655-5590-7450-5975,sup89,38,54.9,17.88,3/30/2018
1007357,FV36,9113-3461-3582-6001,sup25,18,86.73,11.58,3/14/2018
1007358,KA77,6975-1698-4036-9280,sup82,42,81.25,28.86,3/3/2018
1007359,VR86,4506-6487-8162-4344,sup53,35,94.35,21.98,3/10/2018
1007360,AQ86,9638-7607-5173-0917,sup95,15,61.69,12.68,4/4/2018
1007361,KF02,6336-4058-2676-8280,sup53,83,97.5,26.15,4/16/2018
1007362,WG73,1938-8707-6228-5680,sup07,46,38.57,21.25,3/29/2018
1007363,ZL41,2454-4384-3297-4034,sup27,29,69.38,16.11,3/5/2018
1007364,KF24,8580-6310-7735-6837,sup89,44,42.17,26.03,4/9/2018
1007365,JF42,1352-4669-8298-2005,sup56,3,93.54,19.46,4/2/2018
1007366,IO22,3453-6250-8106-0545,sup14,59,94.7,27.8,4/20/2018
1007367,HF26,4661-7596-7434-0561,sup24,84,20.73,13.44,3/29/2018
1007368,LP42,9223-5960-2083-1053,sup35,34,67.47,18.69,3/16/2018
1007369,LI05,0652-0752-4633-4297,sup50,77,89.83,12.89,4/5/2018
1007370,OT75,1835-8833-4772-0737,sup02,61,71.21,24.27,3/14/2018
1007371,NW88,7199-4422-3475-7119,sup31,27,72.02,18.31,3/28/2018
1007372,TT42,3811-4206-6201-2667,sup13,78,56.25,16.58,4/9/2018
1007373,SQ21,7887-9865-7183-4170,sup09,83,74,10.37,3/11/2018
1007374,BM50,3053-6237-0884-3268,sup70,96,64.8,13.29,3/4/2018
1007375,IG20,5659-8706-3889-8112,sup65,78,64.47,15.24,4/28/2018
1007376,KF58,1881-1344-1905-4717,sup92,25,23.96,21.93,3/12/2018
1007377,PP19,6100-7751-0119-7094,sup59,22,79.44,11.85,3/4/2018
1007378,HM99,4515-8570-0597-7212,sup14,66,46.11,25.23,3/29/2018
1007379,ZI67,1775-3278-9119-2247,sup20,69,91.13,19.99,3/12/2018
1007380,GI32,9213-1528-2182-9042,sup85,68,76.42,21.43,4/29/2018
1007381,CH96,4593-2884-4561-1227,sup67,49,98.32,29.62,4/16/2018
1007382,IU25,7151-9354-8113-3781,sup54,40,66.65,23.71,3/23/2018
1007383,WI06,2893-5812-0484-4621,sup79,11,36.22,19.01,4/5/2018
1007384,WJ32,9585-6184-2109-5669,sup52,15,66.67,17.53,4/25/2018
1007385,SG95,1169-7732-2635-7664,sup28,7,59.46,24.58,4/15/2018
1007386,PZ53,1329-4076-5490-4057,sup37,85,25.75,17.89,3/9/2018
1007387,HO01,1819-9913-6335-4541,sup12,7,33.58,23.6,3/27/2018
1007388,OC70,8331-7500-0854-5058,sup34,8,29.08,13.99,4/4/2018
1007389,HN10,9713-0214-7800-0563,sup85,2,55.42,10.45,3/6/2018
1007390,LP66,7636-7349-7453-5901,sup51,69,47.26,17.22,3/17/2018
1007391,QJ63,0947-0069-5791-9760,sup47,88,62.39,29.71,3/12/2018
1007392,QI23,7119-5435-9876-4104,sup88,86,46.03,14.67,4/4/2018
1007393,SK55,8159-3541-3228-0283,sup35,30,68,17.93,3/27/2018
1007394,OC35,5346-5675-7019-3434,sup97,6,49.17,17.04,4/30/2018
1007395,HM19,7608-0656-6813-4723,sup98,91,65.46,20.55,3/30/2018
1007396,SA34,3778-7965-7408-7854,sup74,25,99.26,27.57,4/22/2018
1007397,NK19,6997-3101-8156-8133,sup05,16,44.49,24.72,4/22/2018
1007398,UR87,7504-9046-2425-9622,sup82,27,26.14,14,3/6/2018
1007399,CG85,9287-9867-0482-2756,sup49,51,84.9,21.79,3/2/2018
1007400,FN96,9312-2103-6880-6438,sup08,75,65.51,27.81,3/13/2018
1007401,VZ49,5017-1925-2964-3213,sup79,77,33.7,18.95,4/7/2018
1007402,BS18,2219-1961-1648-9561,sup24,21,92.09,29.21,3/7/2018
1007403,LM99,3923-2460-8100-7301,sup75,91,69.64,29.58,4/15/2018
1007404,IT27,9845-8740-1928-8138,sup43,39,71,24.55,3/22/2018
1007405,CN75,9606-1068-7922-6439,sup20,32,43.42,22.05,3/19/2018
1007406,DY52,6923-9009-3816-3566,sup35,37,27.85,17.49,4/19/2018
1007407,AY68,7025-3471-1742-7838,sup84,91,42.05,17.34,4/23/2018
1007408,AD96,5488-9912-4693-6482,sup16,63,63.19,11.97,4/23/2018
1007409,NY11,9796-9058-0400-6584,sup96,79,96.98,28.3,4/8/2018
1007410,SX59,2948-2122-2933-6612,sup57,56,83.93,28.42,3/9/2018
1007411,RD33,7876-6584-2149-3353,sup88,4,20.7,11.66,4/7/2018
1007412,CT11,5686-7065-4726-6943,sup82,15,61.53,12.74,4/20/2018
1007413,QH41,3526-4082-8949-6181,sup49,3,82.65,19.19,3/21/2018
1007414,GL11,9193-8250-1910-1294,sup21,86,23.84,10.43,4/8/2018
1007415,FC36,4930-0242-9938-4099,sup73,39,53.89,29.62,3/4/2018
1007416,QY19,2320-9118-0078-4402,sup76,42,93.23,27.5,3/30/2018
1007417,SJ25,0940-4562-7892-6075,sup30,93,43.71,19.18,4/7/2018
1007418,EV14,6750-6540-9327-1868,sup91,33,26.38,24.13,3/17/2018
1007419,VV51,0219-2762-7504-9014,sup59,30,26.66,25.03,3/30/2018
1007420,QW70,2055-0552-1308-9365,sup32,1,55.13,11.47,4/29/2018
1007421,PA43,3305-5335-4810-8646,sup92,23,91.2,14.41,4/14/2018
1007422,JX65,8876-9512-2284-2088,sup47,47,50.98,22.27,3/12/2018
1007423,SP58,5044-1735-6553-6068,sup57,19,48.44,17.82,3/25/2018
1007424,DS10,1922-9534-9710-8156,sup96,45,89.34,25.14,4/14/2018
1007425,LP92,3400-1991-5975-5967,sup23,19,92.13,27.81,4/24/2018
1007426,PO89,3610-4289-9181-3184,sup84,25,54.86,12.78,3/6/2018
1007427,BP54,4658-5589-8338-8006,sup94,37,34.42,29.45,3/12/2018
1007428,NQ83,9756-9546-9422-5652,sup59,41,50.43,12.14,4/23/2018
1007429,HE96,0745-7182-3735-6691,sup78,5,99.18,21.28,3/24/2018
1007430,EE80,8928-4267-2246-1854,sup92,59,46.19,25.08,3/28/2018
1007431,HG96,7437-2036-8868-0312,sup61,29,39.73,17.8,3/9/2018
1007432,HB23,3057-8785-2415-9112,sup53,28,47.98,10.43,4/24/2018
1007433,KZ29,2612-8839-7831-1040,sup51,54,72.77,22.41,4/19/2018
1007434,VO40,3063-6141-8422-8203,sup39,95,52.34,10.86,3/13/2018
1007435,VO31,9650-1728-4953-5315,sup04,6,28.05,24.8,4/8/2018
1007436,FT41,8092-1728-8710-4888,sup78,50,39.26,23.34,4/17/2018
1007437,WT13,1915-1178-5402-6574,sup65,75,57.18,24.21,4/24/2018
1007438,YC14,8291-5783-4367-0344,sup66,49,67.03,22.2,3/29/2018
1007439,XS82,3627-5345-4841-6091,sup16,76,42.07,28.03,3/19/2018
1007440,LS13,6085-4636-3261-3946,sup85,6,52.14,24.25,4/14/2018
1007441,BD60,2345-3768-5012-8645,sup89,54,89.33,20.47,4/26/2018
1007442,KU50,4760-5269-5279-6058,sup34,72,93.7,27.81,4/19/2018
1007443,GS65,0304-3201-6560-8789,sup25,43,62.79,25.25,3/30/2018
1007444,RN41,0565-9193-1115-8462,sup42,61,46.17,11.64,4/26/2018
1007445,PK22,8314-1320-5376-9203,sup41,100,28.39,25.45,4/9/2018
1007446,UP83,5766-7236-9524-7343,sup31,77,34.43,13.21,4/9/2018
1007447,NM61,3129-8408-4652-0433,sup47,8,70.1,11.73,4/1/2018
1007448,XE44,5264-5874-4084-3542,sup54,62,88.02,22.1,3/23/2018
1007449,LG65,8474-1300-8297-1739,sup09,37,76.1,28.18,4/28/2018
1007450,DF67,7174-1943-7957-2585,sup84,49,20.15,17.77,4/18/2018
1007451,GU08,9292-1838-9420-4185,sup72,18,31.3,26.04,4/11/2018
1007452,RW86,1162-2737-8226-0671,sup27,63,54.12,26.45,3/13/2018
1007453,TA81,9157-9011-1452-8386,sup49,63,42.02,21.86,4/28/2018
1007454,IQ58,0726-8642-8508-3700,sup05,58,40.09,22.07,3/1/2018
1007455,TI83,2975-2514-0683-6096,sup82,51,83.02,24.65,4/25/2018
1007456,GH32,4782-0015-3906-5826,sup92,16,32.61,21.92,4/9/2018
1007457,GS77,7062-7094-0803-4566,sup22,20,88.89,17.39,4/16/2018
1007458,TU06,3724-4158-5860-5087,sup51,59,33.02,17.88,3/17/2018
1007459,TA41,5392-3550-5043-3203,sup56,27,44.74,14.09,4/26/2018
1007460,SP17,5992-6489-6631-6775,sup18,43,67.12,29.43,4/6/2018
1007461,QM17,3042-0618-1398-6071,sup16,9,64.21,27.84,4/13/2018
1007462,OB18,2060-1891-6045-4938,sup67,33,30.45,15.54,4/25/2018
1007463,XC57,9343-7625-2245-9882,sup54,5,94.26,24.23,4/19/2018
1007464,SI03,3227-9759-4681-1129,sup69,41,58.6,22.08,4/21/2018
1007465,YZ45,8544-8841-1268-0119,sup10,18,25.9,24.45,3/13/2018
1007466,AS02,8800-5225-0886-9860,sup75,100,53.28,21.52,3/21/2018
1007467,JS18,0724-1407-1942-2314,sup65,99,64.87,28.75,3/18/2018
1007468,YI34,7599-6820-4149-1861,sup07,98,73.55,20.66,3/30/2018
1007469,XZ83,6194-7811-5850-6141,sup37,14,21.19,25.03,4/17/2018
1007470,RV60,3483-4066-3435-6348,sup06,22,64.2,10.13,4/19/2018
1007471,MX36,0214-7577-7052-7356,sup76,32,45.85,27.6,3/27/2018
1007472,SK89,6386-4643-1099-3178,sup75,57,54.4,13.36,4/29/2018
1007473,AU94,7381-7759-3041-9229,sup04,94,58.28,27.32,3/22/2018
1007474,IM02,4641-3259-2935-4600,sup85,90,74.79,21.56,3/3/2018
1007475,NS81,4563-3905-8869-3543,sup85,90,98.76,19.13,3/23/2018
1007476,EB26,5810-7864-8454-3062,sup42,70,67.71,20.34,3/26/2018
1007477,QX48,1794-5430-4945-4185,sup31,79,49.63,27.27,4/8/2018
1007478,OE51,0728-7038-1385-4665,sup43,35,46.07,25.9,4/16/2018
1007479,KA12,9593-7546-8698-3593,sup18,50,73.68,19.31,3/29/2018
1007480,AN52,3008-4912-5369-8831,sup85,74,62.25,16.79,3/8/2018
1007481,ZZ76,0654-9148-5583-2372,sup19,56,96.97,10.63,4/4/2018
1007482,CP65,6084-9230-4428-7174,sup95,54,58.4,15.01,3/11/2018
1007483,SH09,8842-7402-4192-2119,sup26,65,60.21,11.08,4/21/2018
1007484,WL70,3447-3823-7590-9612,sup70,12,87.98,17.45,3/16/2018
1007485,FF06,1982-5452-8159-9368,sup30,84,90.74,22.28,3/8/2018
1007486,GT42,7759-9641-2041-9052,sup06,10,88.41,26.64,3/18/2018
1007487,HH40,4929-2860-7545-0627,sup09,99,76.5,15.49,4/10/2018
1007488,HF39,9087-2349-9034-2744,sup71,76,23.99,14.78,4/28/2018
1007489,PX96,4638-7988-6894-8382,sup66,55,84.72,22.24,4/20/2018
1007490,VS78,8364-6238-4860-3157,sup22,75,99.13,22.09,4/28/2018
1007491,DQ42,1162-1794-6804-5289,sup64,94,47.93,22.44,3/2/2018
1007492,PL51,3769-5383-4081-4165,sup04,47,64.84,14.21,4/30/2018
1007493,OY31,6074-6947-7493-6830,sup87,52,33.81,23.47,4/16/2018
1007494,RC20,1499-0862-1350-1641,sup22,17,95.57,16.07,3/30/2018
1007495,AM71,8165-8343-4499-6475,sup81,35,88.75,15.29,3/7/2018
1007496,KC26,6726-8117-8655-7785,sup36,66,77.53,14.05,3/3/2018
1007497,UW84,8186-9649-9398-0489,sup62,69,25.97,20.46,4/2/2018
1007498,NZ23,0500-8414-5535-3190,sup16,82,82.04,15.03,4/23/2018
1007499,CM94,7851-6381-0707-8909,sup91,62,93.58,11.21,3/2/2018
1007500,YO71,1177-3244-1931-2145,sup70,97,74.3,16.68,4/5/2018
1007501,AV80,6394-4386-2491-1405,sup27,42,90.06,28.45,3/19/2018
1007502,PF23,0160-9467-3262-2276,sup86,44,98.8,22.83,4/13/2018
1007503,OT90,4639-8846-8438-2863,sup48,68,62.41,28.52,4/15/2018
1007504,WY61,3437-6107-0448-2476,sup84,63,96.2,18.19,4/14/2018
1007505,OE24,3083-1396-3436-4393,sup83,59,26.65,17.66,3/5/2018
1007506,OM54,0066-6973-2441-3880,sup63,58,34.82,28.62,4/15/2018
1007507,IJ15,7391-9883-1339-5795,sup37,34,23.47,13.64,4/30/2018
1007508,SR44,0512-0152-6796-2960,sup88,50,33.25,25.74,3/18/2018
1007509,WB01,6109-8119-3318-3318,sup96,87,67.11,11.17,4/24/2018
1007510,BK71,4473-3233-1432-3954,sup74,70,92.15,24.9,4/12/2018
1007511,GS90,5579-8006-1174-3947,sup30,81,74.25,17.3,4/17/2018
1007512,ZS20,0890-4835-1816-9491,sup56,73,59.82,17.81,4/2/2018
1007513,LH49,4978-0312-6237-6489,sup98,19,22.08,28.71,3/20/2018
1007514,QJ02,3114-9832-0987-9421,sup83,80,49.63,19.73,4/7/2018
1007515,EF28,0572-1358-3181-5206,sup76,92,28.33,12.79,3/16/2018
1007516,MK03,0407-2642-1552-6710,sup69,53,62.26,22.39,4/15/2018
1007517,WV58,2805-3029-8931-6761,sup19,64,35.65,29.69,3/20/2018
1007518,RO79,0709-5280-2871-2990,sup42,75,20.2,28.69,4/29/2018
1007519,WZ01,7548-6069-7473-6329,sup67,41,29.74,23.41,3/17/2018
1007520,NP07,7319-9576-1000-7996,sup65,20,52.2,22.88,4/7/2018
1007521,OF28,6212-4964-2093-0284,sup28,3,65.16,15.1,4/22/2018
1007522,HI11,5508-0604-0079-1222,sup14,54,68.66,12.51,4/9/2018
1007523,YL04,7607-1753-4794-2327,sup16,88,31.64,16.34,3/31/2018
1007524,LX99,9384-9756-8707-8605,sup85,69,57.1,14.77,4/1/2018
1007525,XG62,6679-9434-8976-8975,sup32,46,37.78,20.01,3/16/2018
1007526,LG13,1457-6355-1410-7432,sup24,32,48.58,22.52,4/6/2018
1007527,PC82,7625-8023-0341-0698,sup09,52,90.31,26.35,3/28/2018
1007528,WJ88,0622-3458-8244-9938,sup66,72,69.71,13.43,3/12/2018
1007529,ZE78,6183-6459-2184-1130,sup83,37,33.86,25.75,3/1/2018
1007530,CA36,9639-1696-9669-8648,sup45,90,75.96,21.08,3/1/2018
1007531,MC93,1712-8196-6507-1881,sup00,45,74.92,21.57,3/17/2018
1007532,RS31,4226-0835-5075-8121,sup38,3,33.51,29.24,3/2/2018
1007533,SP75,3359-3616-0088-1724,sup45,47,33.89,23.94,4/15/2018
1007534,MA22,4121-3715-9447-8979,sup84,38,27.16,29.78,3/15/2018
1007535,YO71,7446-8898-1804-9172,sup34,88,53.53,21.17,3/26/2018
1007536,DF90,3893-3332-5308-2590,sup45,51,59.62,29.72,4/27/2018
1007537,ZU19,2260-1666-8375-8463,sup44,16,97.37,18.51,3/26/2018
1007538,HY65,8399-7135-6550-2627,sup66,59,26.62,14.99,3/21/2018
1007539,DG34,9121-1875-3035-4823,sup90,22,34.29,23.63,3/17/2018
1007540,DX35,3680-1066-7379-8229,sup97,61,38.65,20.41,4/1/2018
1007541,KW50,7601-3129-7672-1660,sup75,29,29.78,22.38,3/2/2018
1007542,FV76,5498-0747-2652-5734,sup36,79,39.2,28.03,3/19/2018
1007543,GC71,2112-3093-3341-4308,sup01,29,83.55,10.94,4/27/2018
1007544,RS05,4776-9285-1371-0500,sup24,58,49.67,14.35,3/28/2018
1007545,LE94,6190-5569-4279-2533,sup55,31,54.43,11.51,3/3/2018
1007546,JT11,5612-6611-2868-0737,sup35,3,38.38,14.01,3/25/2018
1007547,TA29,0488-2508-1569-1722,sup79,76,76.77,23.59,3/11/2018
1007548,DW79,7521-2220-3725-4617,sup89,96,97.62,22.79,3/3/2018
1007549,CF14,9602-6180-8653-5906,sup05,93,41.91,14.31,3/19/2018
1007550,GQ46,1699-2939-3578-9767,sup46,58,82.5,12.51,3/19/2018
1007551,CO62,4427-8539-6379-0412,sup87,85,28.7,20.49,3/30/2018
1007552,SK32,6579-2421-1312-3725,sup63,4,90.92,22.13,4/5/2018
1007553,IM84,9828-7359-5199-3394,sup81,39,24.87,24.71,3/28/2018
1007554,TF27,5667-9772-2969-2500,sup84,78,62.51,22.78,4/20/2018
1007555,DY70,7233-5443-3051-5771,sup44,36,71.07,29.76,3/24/2018
1007556,IV90,1593-1417-3944-2656,sup03,79,52.97,20.94,3/17/2018
1007557,IX73,4949-5342-0870-4150,sup45,56,86.43,28.43,4/13/2018
1007558,TZ54,7393-2940-6854-7318,sup02,99,52.61,21.58,4/21/2018
1007559,FO67,7796-2552-7669-5083,sup24,37,64.37,21.68,3/6/2018
1007560,ZV96,5019-7309-5741-1576,sup96,86,86.42,21.68,4/9/2018
1007561,DS61,4477-6977-1001-7893,sup18,10,45.28,15.68,3/24/2018
1007562,JH78,3328-5645-5099-4751,sup43,33,29.46,19.21,3/21/2018
1007563,MM65,5546-5939-5238-4123,sup57,74,57.97,20.96,3/7/2018
1007564,WI26,1922-3966-7693-6837,sup60,50,53.16,10.18,4/7/2018
1007565,OK16,4964-0067-2674-9291,sup46,93,45.29,12.19,4/4/2018
1007566,XI13,8758-4300-0732-1864,sup68,23,40.61,11.43,4/29/2018
1007567,TR91,7974-6408-9847-8658,sup59,38,57.75,18.71,3/6/2018
1007568,BL01,5042-2307-2081-4628,sup20,3,33.59,23.02,3/6/2018
1007569,BD08,8688-4344-7364-2225,sup59,89,73.63,27.96,3/3/2018
1007570,LA66,0238-2884-1466-9929,sup72,77,97.41,18.07,3/19/2018
1007571,PP22,1990-9695-1476-2354,sup31,73,21.13,20.51,3/30/2018
1007572,DH96,7758-5555-3896-5883,sup88,65,20.33,23.04,4/27/2018
1007573,YN03,5174-3849-9739-4523,sup69,92,80.25,11.3,4/4/2018
1007574,CG87,8245-0286-9979-5719,sup21,29,87.57,15.09,4/12/2018
1007575,VM78,9495-5556-3919-8996,sup35,57,61.2,27.07,3/22/2018
1007576,RF28,2745-7988-4780-4927,sup36,64,88.82,23.16,4/16/2018
1007577,EK55,4730-5624-8718-7787,sup60,1,25.73,27.87,3/17/2018
1007578,PM11,8542-4748-8121-5363,sup47,65,94.15,12.55,4/22/2018
1007579,JS48,1929-6055-5437-1206,sup66,69,61.79,27.13,3/23/2018
1007580,JK33,3684-5680-9157-8046,sup40,47,66.65,18.57,4/20/2018
1007581,XH93,6911-6931-6023-2850,sup26,85,22.51,20.55,4/23/2018
1007582,AE52,3573-0203-7515-0389,sup72,80,55.96,21.21,4/5/2018
1007583,BG30,1152-5620-5585-5191,sup79,39,74.66,10.67,3/4/2018
1007584,GS21,2425-2128-4128-7592,sup66,15,64.1,18.75,3/3/2018
1007585,TI88,8150-6408-0559-6801,sup74,24,93.73,13.09,4/25/2018
1007586,UX10,1073-9027-0084-1678,sup92,18,49.55,25.05,3/21/2018
1007587,MK90,8056-0483-1585-5515,sup82,44,29.99,19.7,4/5/2018
1007588,JY08,9594-8471-5038-5749,sup78,11,33.09,15.32,3/30/2018
1007589,OE90,7653-7915-0580-5847,sup14,97,81.95,23.33,4/10/2018
1007590,PX12,7172-5100-0332-1473,sup02,53,88.96,21.99,3/17/2018
1007591,ET61,5419-1915-9455-6197,sup63,100,88.7,14.58,4/12/2018
1007592,JN46,7735-2755-0764-3181,sup58,94,48.43,29.99,3/4/2018
1007593,WL69,5386-5168-9192-0488,sup84,45,77.68,13.76,4/24/2018
1007594,JN48,1189-5648-6932-2613,sup47,91,27.84,16.88,3/7/2018
1007595,GX47,1159-9430-7437-4778,sup87,57,49.36,20.82,4/26/2018
1007596,AP54,5784-1094-6727-4364,sup83,21,91.1,18.03,3/23/2018
1007597,OQ77,0332-1105-8357-3074,sup34,39,22.46,29.26,3/26/2018
1007598,EC64,5987-9719-3523-0300,sup01,38,94.98,15.71,3/27/2018
1007599,MD58,8440-2894-8323-5445,sup70,16,86.94,28.14,3/30/2018
1007600,HY69,8123-4690-7796-9527,sup43,92,23.41,14.77,4/12/2018
1007601,LI98,5241-9743-3683-7216,sup44,87,87.83,16.43,3/26/2018
1007602,YX89,9886-4850-3381-8095,sup24,99,94.03,16.23,4/6/2018
1007603,PH93,2842-8322-2426-1386,sup49,78,47.51,22.24,4/21/2018
1007604,ZQ70,9956-9900-4366-9008,sup07,73,48.87,19.86,4/22/2018
1007605,VX72,4890-9086-2733-4308,sup44,95,66.2,24.85,4/29/2018
1007606,GP52,1442-5922-3129-5126,sup49,75,83.98,22.87,4/15/2018
1007607,HI67,1413-5297-0910-5917,sup75,31,77.32,22.03,4/30/2018
1007608,VS62,4553-7886-0425-2282,sup00,80,27.87,28.86,4/2/2018
1007609,OK43,3014-0436-2600-9375,sup95,63,39.38,20.98,3/29/2018
1007610,RW32,9641-6066-2952-3827,sup19,41,75.75,10,4/19/2018
1007611,TV30,6940-2849-7431-1705,sup62,72,33.99,20.04,3/20/2018
1007612,JK02,4284-7249-3457-9235,sup37,15,21.06,16.74,4/10/2018
1007613,MK28,9848-4875-0448-8310,sup87,1,49.11,26.98,3/8/2018
1007614,SL50,7107-4599-2173-6801,sup04,94,33.23,17.56,4/14/2018
1007615,JA93,3183-2315-1371-8284,sup35,40,74.67,13.29,4/21/2018
1007616,PR32,9049-6911-5099-8143,sup34,74,41.22,14.81,3/24/2018
1007617,XH29,9389-1158-1130-7656,sup27,19,37.76,14.38,3/12/2018
1007618,YT63,2137-6850-8521-7056,sup36,82,43.58,17.4,3/25/2018
1007619,QH46,4883-9788-8978-6430,sup30,35,24.64,10.02,3/29/2018
1007620,LX29,1597-7871-6311-7132,sup92,92,31.27,25.67,4/2/2018
1007621,WA27,8121-2236-4021-9748,sup65,15,28.52,13.37,3/15/2018
1007622,PQ36,2407-7038-0839-1258,sup01,20,39.82,10.76,3/31/2018
1007623,QQ23,5226-6371-9693-0356,sup79,9,44.69,20.39,3/1/2018
1007624,VS07,5812-4593-3035-0059,sup73,40,78.11,18.62,4/21/2018
1007625,FH03,0886-7335-1395-3368,sup78,44,24.79,15.17,3/18/2018
1007626,TT06,4569-0784-7969-2319,sup95,8,44.61,26.69,4/15/2018
1007627,JC01,0004-4018-1811-9295,sup87,36,46.52,19.02,3/22/2018
1007628,DT00,4541-5901-4167-9021,sup45,89,62.89,28.52,4/21/2018
1007629,MZ21,9429-5982-1050-1999,sup39,31,58.5,27.67,4/5/2018
1007630,QV18,0535-9736-9339-9668,sup65,70,33.94,22.11,4/30/2018
1007631,KH15,0426-2972-7699-5241,sup07,1,34.49,29.76,4/29/2018
1007632,KY18,4190-8633-1925-6849,sup24,74,41.56,14.36,4/12/2018
1007633,HS27,4091-7026-6121-3405,sup25,69,32.65,17.95,3/14/2018
1007634,RK19,5106-7344-1042-4683,sup00,89,86.04,18.76,3/30/2018
1007635,YY53,3504-2936-2822-8878,sup86,28,56.58,19.29,4/30/2018
1007636,UT47,1856-5408-9535-5957,sup35,24,54.97,11.48,3/26/2018
1007637,WP55,2466-4651-2672-0513,sup69,98,99.14,26.45,4/10/2018
1007638,YS44,5039-9083-6652-8143,sup45,84,65.13,14.56,3/3/2018
1007639,PI73,3828-5495-4161-6510,sup03,97,55.28,19.09,4/30/2018
1007640,CV28,5810-3053-4366-9505,sup91,96,83.18,21.49,3/27/2018
1007641,LZ03,8383-8134-1056-4154,sup16,86,46.35,27.85,4/19/2018
1007642,TS00,5084-4162-9484-4254,sup15,61,32.94,23.12,4/18/2018
1007643,MD39,7070-3943-2905-1695,sup49,98,35.78,15.85,4/20/2018
1007644,VD18,5161-2467-6854-2660,sup82,93,88.93,29.2,4/28/2018
1007645,ER83,4857-2672-1862-6194,sup49,68,21.36,22.72,4/14/2018
1007646,UA22,3510-9871-6709-3583,sup56,34,42.99,15.19,3/2/2018
1007647,UW29,5803-7081-6158-2146,sup11,13,48.91,10.48,3/26/2018
1007648,XA84,2199-5266-5678-3065,sup39,42,86.13,16.75,3/27/2018
1007649,YL97,8681-6976-3292-0448,sup67,14,52.15,13.24,4/2/2018
1007650,DS25,5989-1563-7119-0672,sup14,40,81.17,21.54,4/12/2018
1007651,ZW34,9955-4117-5380-8981,sup33,49,65.27,20.72,4/23/2018
1007652,UK64,5050-9787-0406-3061,sup84,43,62.57,12.91,3/23/2018
1007653,LB51,2198-4380-2860-8991,sup82,22,35.32,20.46,4/5/2018
1007654,YD32,4164-8037-8633-9110,sup35,35,45.43,15.37,3/3/2018
1007655,WH16,0047-8448-8635-2893,sup53,13,46.61,16.16,4/8/2018
1007656,LY53,3268-8858-2600-3923,sup17,57,64.91,20.58,3/1/2018
1007657,RL30,5475-3384-4831-6852,sup29,44,91.37,21.73,4/5/2018
1007658,PP04,0818-5155-9041-3209,sup69,65,29.34,14.8,4/24/2018
1007659,HX73,6244-0258-2629-1115,sup80,45,28.25,28.27,3/24/2018
1007660,QA38,5086-6053-2554-2888,sup49,4,41.82,20.07,4/3/2018
1007661,YX38,6386-5904-0835-3158,sup90,4,39.26,21.59,3/19/2018
1007662,WD09,3072-2193-9653-4254,sup66,45,74.35,26.96,4/8/2018
1007663,HT99,8354-2662-7988-4451,sup46,64,54.09,19.35,3/25/2018
1007664,PB40,1075-3455-5051-2957,sup71,51,70.62,27.47,3/19/2018
1007665,PJ14,7848-5995-6373-3898,sup58,73,54.85,14.55,3/26/2018
1007666,ER88,4004-1494-8841-0104,sup55,65,66.36,26.05,4/5/2018
1007667,KR46,1373-1481-8522-4618,sup39,50,45.85,15.41,3/3/2018
1007668,SK02,1829-5064-8210-8185,sup73,58,84.26,27.39,4/16/2018
1007669,EG81,9937-5243-4067-5274,sup28,90,83.91,29.75,4/11/2018
1007670,AF34,0987-5148-0181-3462,sup34,34,58.47,29.08,3/27/2018
